latitude,longitude,accidentCategoryCode
50.997857243000055,13.852098417000036,3
50.93736988000006,13.784118763000038,3
51.066310678000036,13.339526435000039,3
51.15506186500005,13.46748487800005,3
51.10714108800005,13.629126958000029,3
51.07229128300003,14.040735183000038,3
51.16866445200003,14.425709733000076,2
51.165363556000045,14.657404912000061,3
51.15250946300006,14.434868118000054,2
51.19066445300007,14.451366954000036,2
51.20071209100007,14.406687889000068,3
51.38258038200007,14.069399371000031,3
50.95265451300003,14.726997996000023,3
51.31958328200005,12.373569350000025,3
51.535582376000036,12.318658933000052,3
51.35854388900003,12.386959632000071,2
51.32042983300005,12.382434974000034,3
51.142432066000026,12.646313831000043,3
51.52145625000003,12.322523538000041,3
51.530939989000046,12.335255588000052,3
50.59526536300007,12.334384874000023,3
50.48664741300007,12.388245924000046,3
50.81864443100005,12.83968240200005,3
50.805468620000056,12.863112730000068,3
50.58673455300004,12.704379110000048,3
50.76567601200003,13.123314096000058,3
50.713818168000046,12.780751882000061,3
50.73177564200006,12.702926587000036,2
51.062799330000075,13.679340978000027,3
51.05978351700003,13.843756436000035,2
50.98336221100004,13.883098607000022,3
51.07877748200008,13.609355304000076,3
50.983558378000055,13.584687435000035,3
51.30248385500005,13.535599800000057,3
51.15901979700004,13.469732742000076,3
50.977624674000026,13.930928308000034,3
51.324783370000034,13.378959224000027,3
51.08030609900004,14.191008513000043,3
51.191407724000044,14.462223079000069,2
51.22362376800004,14.909290707000025,3
51.460599794000075,14.098112358000037,3
51.42459353800007,14.227112275000025,3
51.17996710400007,14.019260010000039,3
51.075280931000066,12.50489420100007,2
51.33871202600005,12.381672176000052,3
51.34335797400007,12.38161215200006,3
51.184701989000075,12.486923746000059,3
51.384634118000065,12.739964903000043,3
51.05951350600003,12.706361568000034,3
51.18574436100005,12.867265795000037,3
51.25738598300006,12.752530963000027,3
51.29444567200005,13.112991564000026,3
50.52576783400008,12.379808144000037,3
50.83171927600006,12.554927683000074,3
50.88579542700006,12.700777130000063,3
50.54273744300008,12.077152201000047,3
50.79921376200008,12.898311664000062,3
50.600941265000074,12.667855690000067,3
50.93758944600006,12.839792221000039,3
51.07381042600008,13.690197913000077,3
51.04261931100007,13.778668166000045,3
51.284962748000055,12.193693710000048,3
51.31222453100003,12.32667426200004,3
50.81183292400004,12.54405636100006,1
50.67475099700005,12.47146869200003,3
50.83685311900007,12.659902301000045,1
50.57735113100006,12.54261894700005,2
50.74176765300007,12.487848091000046,3
51.08867910300006,13.712920590000067,2
51.03925454400007,13.806303522000064,3
51.068145583000046,13.752875034000056,3
51.126042823000034,13.839759920000063,3
51.10183038000008,13.77011637000004,3
51.39884215100005,14.78453182800007,3
51.31480843300005,12.377802085000042,3
51.34128954000005,12.364319197000043,3
51.008426815000064,12.71203672200005,3
